Id,Weekly_Sales
6_3_2012-11-16,37473.30044604491
6_3_2012-11-23,28381.76688367617
6_3_2012-11-30,52062.11883312237
6_3_2012-12-07,36389.328697085686
6_3_2012-12-14,39085.41975530241
6_3_2012-12-21,29272.051010061325
6_3_2012-12-28,27533.81943323574
6_3_2013-01-04,24919.663157307616
6_3_2013-01-11,22057.767596755773
6_3_2013-01-18,20160.597012809503
6_3_2013-01-25,20681.464014648296
6_3_2013-02-01,25380.399556465272
6_3_2013-02-08,30702.34890833688
6_3_2013-02-15,22331.91698640893
6_3_2013-02-22,23454.580550293264
6_3_2013-03-01,28615.600014082538
6_3_2013-03-08,23951.807056176887
6_3_2013-03-15,26612.28982264009
6_3_2013-03-22,28583.431491250354
6_3_2013-03-29,25263.693153409404
6_3_2013-04-05,24999.04640326288
6_3_2013-04-12,23853.29683108096
6_3_2013-04-19,25639.355816787196
6_3_2013-04-26,25840.094518348473
6_3_2013-05-03,30256.925260551787
6_3_2013-05-10,25928.24457881428
6_3_2013-05-17,27517.354505966483
6_3_2013-05-24,26322.847894344286
6_3_2013-05-31,25907.218020592158
6_3_2013-06-07,26077.195603646036
6_3_2013-06-14,26282.781998766393
6_3_2013-06-21,24437.67095383697
6_3_2013-06-28,30346.690918802087
6_3_2013-07-05,25708.188284644897
6_3_2013-07-12,26957.002698438668
6_3_2013-07-19,28807.505640155134
6_3_2013-07-26,28590.595593537375
6_4_2012-11-02,38203.92701654009
6_4_2012-11-09,38012.769121804806
6_4_2012-11-16,45454.7891230134
6_4_2012-11-23,41230.59084851323
6_4_2012-11-30,53544.47720145571
6_4_2012-12-07,39343.194125113376
6_4_2012-12-14,41274.633500469994
6_4_2012-12-21,47953.213480750164
6_4_2012-12-28,33740.23808249101
6_4_2013-01-04,36299.441334798095
6_4_2013-01-11,36861.34872879613
6_4_2013-01-18,34990.557483487944
6_4_2013-01-25,34301.56436816839
6_4_2013-02-01,31988.95690824923
6_4_2013-02-08,32376.09958315972
6_4_2013-02-15,32376.718210378775
6_4_2013-02-22,33293.68573466655
6_4_2013-03-01,32665.84309746449
6_4_2013-03-08,28987.719118215606
6_4_2013-03-15,30128.384843476502
6_4_2013-03-22,30656.40453288196
6_4_2013-03-29,31156.723453502538
6_4_2013-04-05,31853.526207675597
6_4_2013-04-12,27920.541279759662
6_4_2013-04-19,27308.431010862594
6_4_2013-04-26,28977.659018062943
6_4_2013-05-03,33020.00498467671
6_4_2013-05-10,28617.964247376203
6_4_2013-05-17,27874.461235220806
6_4_2013-05-24,26727.829958461512
6_4_2013-05-31,31176.257368851035
6_4_2013-06-07,28423.645547662574
6_4_2013-06-14,28179.249046774956
6_4_2013-06-21,26741.614874755323
6_4_2013-06-28,36728.43925390955
6_4_2013-07-05,34783.82486017505
6_4_2013-07-12,29947.42669116982
6_4_2013-07-19,29014.89717985371
6_4_2013-07-26,28928.27001753622
6_5_2012-11-02,35069.870984719695
6_5_2012-11-09,36775.22063083729
6_5_2012-11-16,34598.859808417015
6_5_2012-11-23,80669.57100328342
6_5_2012-11-30,54373.34094253345
6_5_2012-12-07,45648.22095604681
6_5_2012-12-14,67853.69053620544
6_5_2012-12-21,109839.79786943071
6_5_2012-12-28,39649.991849107915
6_5_2013-01-04,23178.33794758413
6_5_2013-01-11,29378.569229130553
6_5_2013-01-18,32175.582512037265
6_5_2013-01-25,25919.68135365629
6_5_2013-02-01,35220.6617335238
6_5_2013-02-08,33002.37875393028
6_5_2013-02-15,33722.75566768116
6_5_2013-02-22,34195.503407027754
6_5_2013-03-01,31233.74293093884
6_5_2013-03-08,30470.597742875627
6_5_2013-03-15,27900.4728784418
6_5_2013-03-22,29809.939187136868
6_5_2013-03-29,28610.65362288506
6_5_2013-04-05,32782.346828865666
6_5_2013-04-12,27581.761931774512
6_5_2013-04-19,26333.650306974676
6_5_2013-04-26,25932.378224720378
6_5_2013-05-03,29114.92007231019
6_5_2013-05-10,27854.456591829286
6_5_2013-05-17,27536.452925901678
6_5_2013-05-24,26016.286976246225
6_5_2013-05-31,31266.288031578293
6_5_2013-06-07,27716.136687322745
6_5_2013-06-14,27608.964139191932
6_5_2013-06-21,27192.71138636523
6_5_2013-06-28,31856.032513745016
6_5_2013-07-05,32145.154337705193
6_5_2013-07-12,27594.31994924242
6_5_2013-07-19,27556.582625404342
6_5_2013-07-26,27738.193896088997
6_6_2012-11-02,12726.361108906363
6_6_2012-11-09,28001.37826396858
6_6_2012-11-16,16651.61338273737
6_6_2012-11-23,50050.04574291073
6_6_2012-11-30,55077.70953029698
6_6_2012-12-07,38161.69505815269
6_6_2012-12-14,38708.95244266251
6_6_2012-12-21,49053.776145088086
6_6_2012-12-28,25867.10331561652
6_6_2013-01-04,11224.904951326238
6_6_2013-01-11,7174.728921418487
6_6_2013-01-18,4931.015986224187
6_6_2013-01-25,6139.8241875525355
6_6_2013-02-01,6424.687974992189
6_6_2013-02-08,29767.307450071472
6_6_2013-02-15,8743.447180724155
6_6_2013-02-22,6575.7816954060245
6_6_2013-03-01,16078.67361724625
6_6_2013-03-08,22065.701528095255
6_6_2013-03-15,23832.011538726907
6_6_2013-03-22,18406.664913471366
6_6_2013-03-29,23164.644518588404
6_6_2013-04-05,18869.298907637127
6_6_2013-04-12,27014.363956931502
6_6_2013-04-19,25780.80110703097
6_6_2013-04-26,22045.002162550885
6_6_2013-05-03,21374.476147657835
6_6_2013-05-10,26197.63021815232
6_6_2013-05-17,23327.943618944104
6_6_2013-05-24,20678.672857102665
6_6_2013-05-31,30165.370481451886
6_6_2013-06-07,27181.25778918186
6_6_2013-06-14,27266.930057688987
6_6_2013-06-21,25742.20461085992
6_6_2013-06-28,28030.44939893182
6_6_2013-07-05,21613.186862428618
6_6_2013-07-12,27582.625881016036
6_6_2013-07-19,25986.976821897493
6_6_2013-07-26,24815.953000252313
6_7_2012-11-02,27990.021531058555
6_7_2012-11-09,35790.15653881674
6_7_2012-11-16,41191.75266689726
6_7_2012-11-23,74263.81960504668
6_7_2012-11-30,54649.210484631774
6_7_2012-12-07,68108.77828006171
6_7_2012-12-14,121409.89846974559
6_7_2012-12-21,192160.6339630356
6_7_2012-12-28,39119.135465245105
6_7_2013-01-04,22072.26751631352
6_7_2013-01-11,18370.725720082904
6_7_2013-01-18,16994.194273829573
6_7_2013-01-25,18383.368622335678
6_7_2013-02-01,23232.90942401961
6_7_2013-02-08,28858.489564227824
6_7_2013-02-15,27566.05474640655
6_7_2013-02-22,27214.79919185951
6_7_2013-03-01,24496.190198793654
6_7_2013-03-08,27928.918785313286
6_7_2013-03-15,28361.593115183055
6_7_2013-03-22,24789.40756065901
6_7_2013-03-29,27172.562812968037
6_7_2013-04-05,35598.8372965077
6_7_2013-04-12,28221.882248273774
6_7_2013-04-19,28279.7257685256
6_7_2013-04-26,27632.14700609996
6_7_2013-05-03,33600.91046453375
6_7_2013-05-10,28287.120910212685
6_7_2013-05-17,28382.94727449344
6_7_2013-05-24,31275.301317721936
6_7_2013-05-31,34036.12411940851
6_7_2013-06-07,30770.884140538223
6_7_2013-06-14,28911.825049642892
6_7_2013-06-21,28545.509351272576
6_7_2013-06-28,31073.040620264055
6_7_2013-07-05,38979.41730805231
6_7_2013-07-12,31274.64142814598
6_7_2013-07-19,28157.680219886097
6_7_2013-07-26,28750.79855583618
6_8_2012-11-02,45216.1716305652
6_8_2012-11-09,42564.320794431645
6_8_2012-11-16,43921.27026739442
6_8_2012-11-23,57838.033019150804
6_8_2012-11-30,45674.929669665486
6_8_2012-12-07,54490.26482356986
6_8_2012-12-14,53139.55436472122
6_8_2012-12-21,70177.77925260988
6_8_2012-12-28,39433.17932603752
6_8_2013-01-04,38189.54661725849
6_8_2013-01-11,41089.562505678194
6_8_2013-01-18,43034.46508792254
6_8_2013-01-25,38004.64805647201
6_8_2013-02-01,48068.59513444084
6_8_2013-02-08,39802.91865600337
6_8_2013-02-15,46658.024081951626
6_8_2013-02-22,45476.41615779564
6_8_2013-03-01,37822.60592559247
6_8_2013-03-08,35529.564273762044
6_8_2013-03-15,34382.11572633456
6_8_2013-03-22,30902.577986666078
6_8_2013-03-29,38398.812662451484
6_8_2013-04-05,43212.10861651577
6_8_2013-04-12,32780.85010393067
6_8_2013-04-19,33176.31226899745
6_8_2013-04-26,32352.921447531797
6_8_2013-05-03,44958.10934979125
6_8_2013-05-10,32620.338148490024
6_8_2013-05-17,32358.274774341746
6_8_2013-05-24,33836.97860954209
6_8_2013-05-31,35553.23015482831
6_8_2013-06-07,33080.90716482313
6_8_2013-06-14,29857.514991625354
6_8_2013-06-21,31013.71470135319
6_8_2013-06-28,34636.2782760129
6_8_2013-07-05,44682.17933480415
6_8_2013-07-12,32100.050931684775
6_8_2013-07-19,30951.824523897896
6_8_2013-07-26,31103.484113545805
6_9_2012-11-02,48963.16824215341
6_9_2012-11-09,44028.18380644105
6_9_2012-11-16,37777.391210695656
6_9_2012-11-23,59511.66239729255
6_9_2012-11-30,31290.88473833499
6_9_2012-12-07,41791.437627833424
6_9_2012-12-14,46151.97870313252
6_9_2012-12-21,71930.27591386352
6_9_2012-12-28,38532.41902498776
6_9_2013-01-04,26694.653122136668
6_9_2013-01-11,26245.52673714593
6_9_2013-01-18,23590.586004277615
6_9_2013-01-25,24276.54010869969
6_9_2013-02-01,26941.83863652947
6_9_2013-02-08,36526.738894092
6_9_2013-02-15,29390.556432177033
6_9_2013-02-22,30633.53847734505
6_9_2013-03-01,34204.03379888138
6_9_2013-03-08,31571.95196623689
6_9_2013-03-15,36849.896487457074
6_9_2013-03-22,29688.047113812212
6_9_2013-03-29,40366.77737918259
6_9_2013-04-05,45939.93911341464
6_9_2013-04-12,32221.97996117803
6_9_2013-04-19,32424.111845146464
6_9_2013-04-26,33006.067224595776
6_9_2013-05-03,40324.17298784835
6_9_2013-05-10,29975.348627654286
6_9_2013-05-17,30906.133831089493
6_9_2013-05-24,31296.09269396081
6_9_2013-05-31,38296.262085798066
6_9_2013-06-07,32216.15373931964
6_9_2013-06-14,31841.78774393457
6_9_2013-06-21,31984.527280336584
6_9_2013-06-28,32291.657657963813
6_9_2013-07-05,44228.73899789926
6_9_2013-07-12,33257.278367357576
6_9_2013-07-19,29446.01135793991
6_9_2013-07-26,30970.64613980156
6_10_2012-11-02,39222.15784124457
6_10_2012-11-09,34118.12756860521
6_10_2012-11-16,35522.153911330155
6_10_2012-11-23,45569.64330893833
6_10_2012-11-30,31074.313505918246
6_10_2012-12-07,39013.828676366225
6_10_2012-12-14,44932.59692701626
6_10_2012-12-21,56154.66171198006
6_10_2012-12-28,38537.49277001936
6_10_2013-01-04,31323.59702002098
6_10_2013-01-11,31544.48658188971
6_10_2013-01-18,29705.3766930554
6_10_2013-01-25,27707.985184945162
6_10_2013-02-01,40433.839906665846
6_10_2013-02-08,38456.12996848352
6_10_2013-02-15,41844.160260464
6_10_2013-02-22,37807.423807164814
6_10_2013-03-01,34891.74485457737
6_10_2013-03-08,30686.079015526007
6_10_2013-03-15,36158.2749098729
6_10_2013-03-22,31285.09780709824
6_10_2013-03-29,37306.35824504994
6_10_2013-04-05,42364.74022560562
6_10_2013-04-12,28308.55810687144
6_10_2013-04-19,31677.322671379
6_10_2013-04-26,32913.64071129704
6_10_2013-05-03,42568.424755241
6_10_2013-05-10,27982.500763079912
6_10_2013-05-17,30508.146261390277
6_10_2013-05-24,29628.960024628865
6_10_2013-05-31,34918.06793613366
6_10_2013-06-07,33277.975160917515
6_10_2013-06-14,30615.214559482672
6_10_2013-06-21,31671.756595385436
6_10_2013-06-28,34813.04060885145
6_10_2013-07-05,43591.2779182103
6_10_2013-07-12,32949.79922349709
6_10_2013-07-19,28982.877343338045
6_10_2013-07-26,31490.37230634758
6_11_2012-11-02,26105.56271875993
6_11_2012-11-09,22894.494919071487
6_11_2012-11-16,22270.168085114634
6_11_2012-11-23,32699.440761497717
6_11_2012-11-30,34212.0959460515
6_11_2012-12-07,32296.179431787434
6_11_2012-12-14,32467.75097834212
6_11_2012-12-21,32585.22138895185
6_11_2012-12-28,30195.355166272817
6_11_2013-01-04,26717.718753401532
6_11_2013-01-11,24639.61350735182
6_11_2013-01-18,24636.963167420272
6_11_2013-01-25,16865.419210624772
6_11_2013-02-01,20967.921006618162
6_11_2013-02-08,23866.03953622869
6_11_2013-02-15,21308.994542706543
6_11_2013-02-22,18628.215871547753
6_11_2013-03-01,21560.43166151081
6_11_2013-03-08,23248.573670308542
6_11_2013-03-15,27929.82836973986
6_11_2013-03-22,23359.217763283956
6_11_2013-03-29,21354.149711268437
6_11_2013-04-05,24831.517476467143
6_11_2013-04-12,22089.781764906184
6_11_2013-04-19,25897.615700128095
6_11_2013-04-26,26060.85247038282
6_11_2013-05-03,23680.756748748
6_11_2013-05-10,23701.872436757385
6_11_2013-05-17,23293.526538963
6_11_2013-05-24,27114.292891314864
6_11_2013-05-31,30473.03069059003
6_11_2013-06-07,26917.10107048943
6_11_2013-06-14,27397.310542257037
6_11_2013-06-21,28119.911402712678
6_11_2013-06-28,32946.54499798874
6_11_2013-07-05,32643.820924004784
6_11_2013-07-12,23947.56678220144
6_11_2013-07-19,27637.80260276471
6_11_2013-07-26,27804.043832325005
6_12_2012-11-02,13146.63089498891
6_12_2012-11-09,12076.283940787605
6_12_2012-11-16,13785.022803871172
6_12_2012-11-23,23857.283552737485
6_12_2012-11-30,28268.450065410023
6_12_2012-12-07,13044.518161280135
6_12_2012-12-14,7828.706839536719
6_12_2012-12-21,6030.81287135987
6_12_2012-12-28,22985.45877682524
6_12_2013-01-04,25075.05929312714
6_12_2013-01-11,8986.012342760754
6_12_2013-01-18,8835.908051340148
6_12_2013-01-25,19945.180998017076
6_12_2013-02-01,13302.590838787131
6_12_2013-02-08,17458.33329124306
6_12_2013-02-15,10906.112488276412
6_12_2013-02-22,11819.267201173823
6_12_2013-03-01,13188.761665381782
6_12_2013-03-08,18731.16651831421
6_12_2013-03-15,21722.56053759299
6_12_2013-03-22,19709.223137551373
6_12_2013-03-29,10287.876915713046
6_12_2013-04-05,14731.376735674112
6_12_2013-04-12,21543.651020112684
6_12_2013-04-19,20815.650866473134
6_12_2013-04-26,24018.53361208377
6_12_2013-05-03,18568.816988546918
6_12_2013-05-10,21483.07574247235
6_12_2013-05-17,21920.737714136292
6_12_2013-05-24,24690.038025532776
6_12_2013-05-31,26895.196871209668
6_12_2013-06-07,20822.949217734575
6_12_2013-06-14,25012.904596896504
6_12_2013-06-21,23837.549927105865
6_12_2013-06-28,32033.58832923131
6_12_2013-07-05,15494.45945694688
6_12_2013-07-12,23104.79672776153
6_12_2013-07-19,23329.053826653526
6_12_2013-07-26,25200.312613488124
6_13_2012-11-02,31712.65326993426
6_13_2012-11-09,31200.572840620815
6_13_2012-11-16,33357.2647616915
6_13_2012-11-23,32417.514641230828
6_13_2012-11-30,26554.16054971133
6_13_2012-12-07,34498.53685923918
6_13_2012-12-14,35467.26896183061
6_13_2012-12-21,37184.99020944221
6_13_2012-12-28,29373.04881052464
6_13_2013-01-04,37040.7866347216
6_13_2013-01-11,33643.28505686106
6_13_2013-01-18,34273.191488499826
6_13_2013-01-25,33725.83456335557
6_13_2013-02-01,35178.08305795078
6_13_2013-02-08,27471.663450722495
6_13_2013-02-15,36652.697498143636
6_13_2013-02-22,35803.819263693964
6_13_2013-03-01,37524.2484709783
6_13_2013-03-08,31957.78451258834
6_13_2013-03-15,33349.72649607667
6_13_2013-03-22,29459.07931694973
6_13_2013-03-29,38362.11045887607
6_13_2013-04-05,35113.482617287795
6_13_2013-04-12,27875.65155391596
6_13_2013-04-19,26403.249100067143
6_13_2013-04-26,29594.525721225113
6_13_2013-05-03,37114.76727335872
6_13_2013-05-10,26217.410999041964
6_13_2013-05-17,27749.798929274006
6_13_2013-05-24,27711.24569936184
6_13_2013-05-31,33098.46778183469
6_13_2013-06-07,28314.01567469203
6_13_2013-06-14,28857.440628540415
6_13_2013-06-21,29667.529443758896
6_13_2013-06-28,32557.05225542553
6_13_2013-07-05,42429.14145793262
6_13_2013-07-12,29262.126664185227
6_13_2013-07-19,25464.40698266618
6_13_2013-07-26,28932.24379833647
6_14_2012-11-02,24273.136196133582
6_14_2012-11-09,30094.063337394535
6_14_2012-11-16,31551.08697141342
6_14_2012-11-23,47072.95192508778
6_14_2012-11-30,24811.86607097172
6_14_2012-12-07,39509.020161234315
6_14_2012-12-14,50812.19332965164
6_14_2012-12-21,81209.4925104762
6_14_2012-12-28,32750.010053023318
6_14_2013-01-04,26500.751530174344
6_14_2013-01-11,23083.371818399683
6_14_2013-01-18,22108.904151607956
6_14_2013-01-25,21405.904642374782
6_14_2013-02-01,26450.578178206342
6_14_2013-02-08,27957.81604936594
6_14_2013-02-15,23085.49624276516
6_14_2013-02-22,21467.116728375437
6_14_2013-03-01,25789.538018082007
6_14_2013-03-08,26827.509358150288
6_14_2013-03-15,27255.24553604152
6_14_2013-03-22,21413.128890235872
6_14_2013-03-29,25231.611365073768
6_14_2013-04-05,27691.53551577226
6_14_2013-04-12,25749.188647071875
6_14_2013-04-19,26051.763201508853
6_14_2013-04-26,23832.18422882834
6_14_2013-05-03,31231.577585306244
6_14_2013-05-10,24279.9297010379
6_14_2013-05-17,24633.878851916696
6_14_2013-05-24,24461.99188680535
6_14_2013-05-31,28855.978235131082
6_14_2013-06-07,27284.379909792486
6_14_2013-06-14,25071.129003719936
6_14_2013-06-21,25990.361795289344
6_14_2013-06-28,30277.148555120726
6_14_2013-07-05,28033.29693625883
6_14_2013-07-12,25074.563900346835
6_14_2013-07-19,23572.109598889467
6_14_2013-07-26,22250.811420317805
6_16_2012-11-02,9314.371680194829
6_16_2012-11-09,8667.43374004715
6_16_2012-11-16,8662.016469735983
6_16_2012-11-23,17898.071827329284
6_16_2012-11-30,25942.44819211456
6_16_2012-12-07,7835.8344616455015
6_16_2012-12-14,7408.394867277576
6_16_2012-12-21,9531.68314239317
6_16_2012-12-28,14701.276280934499
6_16_2013-01-04,9392.986561004951
6_16_2013-01-11,7291.682531577478
6_16_2013-01-18,9984.115005075455
6_16_2013-01-25,9919.40110492667
6_16_2013-02-01,11880.722262792233
6_16_2013-02-08,16391.925603822896
6_16_2013-02-15,14656.870450675251
6_16_2013-02-22,18116.916338112052
6_16_2013-03-01,30722.26676849432
6_16_2013-03-08,30558.5806042812
6_16_2013-03-15,37484.441060461366
6_16_2013-03-22,36337.35908888179
6_16_2013-03-29,44862.92953795815
6_16_2013-04-05,58275.86202135475
6_16_2013-04-12,42087.4105163641
6_16_2013-04-19,30009.391984108213
6_16_2013-04-26,29740.64675234413
6_16_2013-05-03,43536.93882873072
6_16_2013-05-10,30810.31727934172
6_16_2013-05-17,29917.78950433445
6_16_2013-05-24,30308.51487351975
6_16_2013-05-31,32355.308631604275
6_16_2013-06-07,37279.89458726601
6_16_2013-06-14,35797.82548164226
6_16_2013-06-21,32613.582408192106
6_16_2013-06-28,31320.55840316533
6_16_2013-07-05,43377.08595555315
6_16_2013-07-12,27744.14080247103
6_16_2013-07-19,26999.062228684666
6_16_2013-07-26,31474.776361216605
6_17_2012-11-02,14273.458867170146
6_17_2012-11-09,11006.90201986027
6_17_2012-11-16,13069.65361742143
6_17_2012-11-23,18592.505100513343
6_17_2012-11-30,21546.60002375297
6_17_2012-12-07,20246.47483362143
6_17_2012-12-14,23238.47960464136
6_17_2012-12-21,29875.16550277845
6_17_2012-12-28,16042.026109688068
6_17_2013-01-04,12331.712450570423
6_17_2013-01-11,12083.864807738966
6_17_2013-01-18,13924.060442015634
6_17_2013-01-25,12437.48913862552
6_17_2013-02-01,11670.176514237126
6_17_2013-02-08,16573.326047328632
6_17_2013-02-15,14212.548350227147
6_17_2013-02-22,15472.075674784546
6_17_2013-03-01,17431.827351067368
6_17_2013-03-08,15955.971376226422
6_17_2013-03-15,17640.99405151372
6_17_2013-03-22,13276.685851166858
6_17_2013-03-29,18485.84425616407
6_17_2013-04-05,13034.528549401512
6_17_2013-04-12,14454.405855533138
6_17_2013-04-19,20933.892717438892
6_17_2013-04-26,23279.150448581415
6_17_2013-05-03,13807.646566740921
6_17_2013-05-10,13507.676221879683
6_17_2013-05-17,14016.81011204555
6_17_2013-05-24,21054.789331356675
6_17_2013-05-31,23471.023194218207
6_17_2013-06-07,17188.655982784156
6_17_2013-06-14,17182.196351869818
6_17_2013-06-21,16425.616407217778
6_17_2013-06-28,22118.130257323144
6_17_2013-07-05,15391.638501160513
6_17_2013-07-12,12042.534956415791
6_17_2013-07-19,16567.261128117585
6_17_2013-07-26,11966.263426151178
6_18_2012-11-02,16942.533707626917
6_18_2012-11-09,11459.665166982479
6_18_2012-11-16,13914.270100719026
6_18_2012-11-23,24024.458205159783
6_18_2012-11-30,19288.490970152816
6_18_2012-12-07,58694.08644473335
6_18_2012-12-14,27588.551463074116
6_18_2012-12-21,40685.306839345154
6_18_2012-12-28,23352.824137728097
6_18_2013-01-04,10714.965384474443
6_18_2013-01-11,8083.564960936163
6_18_2013-01-18,3645.739676178101
6_18_2013-01-25,3394.321686345916
6_18_2013-02-01,7777.441318517473
6_18_2013-02-08,13568.909000314074
6_18_2013-02-15,14001.674997579434
6_18_2013-02-22,5762.27328011069
6_18_2013-03-01,3416.316477820294
6_18_2013-03-08,6965.848746352299
6_18_2013-03-15,7615.832789923328
6_18_2013-03-22,7265.275476078366
6_18_2013-03-29,10448.510723840725
6_18_2013-04-05,9426.042191931514
6_18_2013-04-12,9107.351405990128
6_18_2013-04-19,6893.082032096982
6_18_2013-04-26,6788.323323835181
6_18_2013-05-03,8993.127749451152
6_18_2013-05-10,3421.8997067204778
6_18_2013-05-17,5156.011986452068
6_18_2013-06-07,6329.508977756581
6_19_2012-11-02,8462.688953669502
6_19_2012-11-09,10670.908696496579
6_19_2012-11-16,10604.463035578603
6_19_2012-11-23,15137.139014892082
6_19_2012-11-30,21119.687192996476
6_19_2012-12-07,26850.534527546828
6_19_2012-12-14,8926.84686243187
6_19_2012-12-21,5954.678081776926
6_19_2012-12-28,12276.524012949803
6_19_2013-01-04,4931.690032804137
6_19_2013-01-11,4389.7073734450005
6_19_2013-01-18,4298.006424184917
6_19_2013-01-25,4433.629820014537
6_19_2013-02-01,6196.897956240164
6_19_2013-02-08,10348.229699351816
6_19_2013-02-15,8571.132282936309
6_19_2013-02-22,6422.039714682987
6_19_2013-03-01,6730.218250214439
6_19_2013-03-08,7029.695396612626
6_19_2013-03-15,7320.078058436679
6_19_2013-03-22,7273.189115362874
6_19_2013-03-29,8466.539538571304
